in,index,value
9247,9247,7.0537210342219065
9248,9248,4.779742345982554
9249,9249,6.484906033217154
9250,9250,4.8597521211423365
9251,9251,4.738607478871036
9252,9252,5.951668792508023
9253,9253,5.141736695437293
9254,9254,6.344174811390339
9255,9255,4.656706267784479
9256,9256,4.435951745010156
9257,9257,6.515110852831416
9258,9258,4.491260155369976
9259,9259,7.135994637899987
9260,9260,4.859508939091683
9261,9261,4.522941704263477
9262,9262,5.823871124546395
9263,9263,4.993761610437988
9264,9264,6.42404605118787
9265,9265,4.4770948004967845
9266,9266,4.777650073499603
9267,9267,5.886238181910874
9268,9268,5.715274592970626
9269,9269,6.099823780229613
9270,9270,4.196083635903481
9271,9271,4.737545423870823
9272,9272,7.021839520378254
9273,9273,4.5794666637813775
9274,9274,6.803833246891454
9275,9275,4.815784564878492
9276,9276,4.517216954533327
9277,9277,5.786993923331914
9278,9278,5.013922014280071
9279,9279,6.6115494311347955
9280,9280,4.386427182116306
9281,9281,4.732420230469206
9282,9282,6.7055061735282875
9283,9283,4.153637898970966
9284,9284,7.221052161839321
9285,9285,4.571777118421084
9286,9286,4.495156253600563
9287,9287,6.1561462171643715
9288,9288,5.160150716289211
9289,9289,6.557699936155863
9290,9290,4.47384720770542
9291,9291,4.902585372437121
9292,9292,6.3774350840655005
9293,9293,5.712837742886816
9294,9294,6.110665979267617
9295,9295,4.359549958854194
9296,9296,4.9486063815259795
9297,9297,6.490036200649977
9298,9298,4.7106976675503685
9299,9299,6.677229763566293
9300,9300,4.950462795998684
9301,9301,4.580900301796661
9302,9302,5.880793609503798
9303,9303,5.215182639269669
9304,9304,6.702575758125835
9305,9305,5.0063060880238055
9306,9306,4.880697356937723
9307,9307,6.287245231691161
9308,9308,4.319590212563236
9309,9309,6.7316538496132345
9310,9310,4.62434904182378
9311,9311,4.46311492543673
9312,9312,5.686053218093235
9313,9313,5.29169626072393
9314,9314,6.647916246979395
9315,9315,4.047630259621734
9316,9316,4.866176165334083
9317,9317,6.071742702564494
9318,9318,5.503325982698188
9319,9319,6.389553057322825
9320,9320,4.779735282297182
9321,9321,4.523316164636621
9322,9322,6.457991390185901
9323,9323,4.772836122479998
9324,9324,6.7267367377826845
9325,9325,4.874569942527007
9326,9326,4.32124628403481
9327,9327,6.223696464204171
9328,9328,4.920690543817196
9329,9329,6.529831903081434
9330,9330,4.61719519188086
9331,9331,4.946362846456966
9332,9332,6.533683512077697
9333,9333,4.29798801168998
9334,9334,7.201578251154993
9335,9335,4.608021654440403
9336,9336,4.8340302163097615
9337,9337,6.520427877922186
9338,9338,5.209936366093894
9339,9339,6.650653328946452
9340,9340,4.255059707768144
9341,9341,4.769090720034181
9342,9342,6.124279636177407
9343,9343,5.435546529761386
9344,9344,6.603151178096507
9345,9345,4.689791098558457
9346,9346,4.092709213498933
9347,9347,6.741402889733282
9348,9348,4.484574725096025
9349,9349,6.964126001662857
9350,9350,4.926313647398491
9351,9351,4.49481100521561
9352,9352,5.972334376514606
9353,9353,4.649244489614938
9354,9354,6.786673296356022
9355,9355,4.587992512472846
9356,9356,4.870530497929623
9357,9357,6.639275163604647
9358,9358,4.414893704793572
9359,9359,6.642465548578133
9360,9360,4.219029690034297
9361,9361,4.3462553547731515
9362,9362,6.291871610337509
9363,9363,5.353097838881269
9364,9364,6.184456792484238
9365,9365,4.647265172232311
9366,9366,4.598047180221915
9367,9367,6.127646980798961
9368,9368,5.627347771707163
9369,9369,6.350809645714763
9370,9370,4.407313019237545
9371,9371,4.63233393402181
9372,9372,7.021316647299595
9373,9373,4.6895844279847125
9374,9374,6.957170312238068
9375,9375,4.899826849564778
9376,9376,4.878622484381445
9377,9377,5.975533005753066
9378,9378,5.219284059899344
9379,9379,6.672922773380222
9380,9380,4.306936450908778
9381,9381,4.75089412131636
9382,9382,6.638415595196053
9383,9383,4.069505768466884
9384,9384,7.366813087660634
9385,9385,4.479531001547732
9386,9386,4.865235322446591
9387,9387,6.031902210672644
9388,9388,5.000896006091142
9389,9389,6.6674714349246145
9390,9390,4.746929471436324
9391,9391,4.604743604214789
9392,9392,5.783200124755768
9393,9393,5.636844325703881
9394,9394,6.298278060744667
9395,9395,4.633494076909704
9396,9396,4.4192392433929895
9397,9397,6.7973629184266695
9398,9398,4.567396915145435
9399,9399,6.973953933406598
9400,9400,5.011756926077272
9401,9401,4.4309262770528415
9402,9402,6.173611286168688
9403,9403,5.283535481026231
9404,9404,6.727061983146324
9405,9405,4.710529995758382
9406,9406,4.335355733700804
9407,9407,6.68145107698502
9408,9408,4.282821261680673
9409,9409,7.545628971790633
9410,9410,4.298070787138079
9411,9411,4.704503221409721
9412,9412,5.957392308498424
9413,9413,5.106391578613529
9414,9414,6.177801048094377
9415,9415,4.569760947818389
9416,9416,4.354021442555257
9417,9417,6.169539253368577
9418,9418,5.518315807544209
9419,9419,6.141552106570211
9420,9420,4.666412279560015
9421,9421,4.793115459802777
9422,9422,6.532197647622328
9423,9423,4.732493463976919
9424,9424,7.0952135210244265
9425,9425,4.7987901377934445
9426,9426,4.745331552980743
9427,9427,6.253975284062774
9428,9428,5.071448356613264
9429,9429,6.817936583737444
9430,9430,4.598590571461176
9431,9431,4.631759134582591
9432,9432,6.324701006774527
9433,9433,4.359672425078665
9434,9434,7.017768147020062
9435,9435,4.480464468438939
9436,9436,4.713218218509825
9437,9437,6.140672559849386
9438,9438,5.130714140684317
9439,9439,6.6041284930869875
9440,9440,4.426530108573466
9441,9441,4.558897153018419
9442,9442,6.3368727425691915
9443,9443,5.58886508272222
9444,9444,6.308834256401591
9445,9445,4.487292092662141
9446,9446,4.2175776916604795
9447,9447,6.9704964798887925
9448,9448,4.405631976018817
9449,9449,6.682701677398505
9450,9450,4.862621387996997
9451,9451,4.817849758369982
9452,9452,5.88829690635706
9453,9453,4.679851402907247
9454,9454,6.472398750545304
9455,9455,4.710199963306335
9456,9456,4.597928154085953
9457,9457,6.6752754386346895
9458,9458,4.54381747731164
9459,9459,6.905084890495214
9460,9460,4.559694133944755
9461,9461,4.68394436516677
9462,9462,5.834817840404256
9463,9463,5.619863405538059
9464,9464,6.808988663269074
9465,9465,4.9172161884790375
9466,9466,4.5991906999718
9467,9467,5.938474860844048
9468,9468,5.664132234840399
9469,9469,6.374047800835944
9470,9470,4.413342040464787
9471,9471,4.220042469811896
9472,9472,6.948997553296358
9473,9473,4.744442011997546
9474,9474,6.511943365860548
9475,9475,4.633787448031793
9476,9476,4.793758681209234
9477,9477,6.087314880815406
9478,9478,5.625497757606664
9479,9479,6.752749286304489
9480,9480,4.668568473510693
9481,9481,4.618527895414354
9482,9482,6.2598740573258915
9483,9483,4.4112614778016805
9484,9484,6.91234349291215
9485,9485,4.837427697711045
9486,9486,4.910232026300694
9487,9487,6.217460499012129
9488,9488,5.211455152842267
9489,9489,6.697695738509141
9490,9490,4.479471801245447
9491,9491,4.71681397466567
9492,9492,6.075147460297433
9493,9493,5.368646030778098
9494,9494,6.602589259701287
9495,9495,4.850215652667684
9496,9496,4.2506586094819365
9497,9497,6.764512954168929
9498,9498,4.663976204714727
9499,9499,6.9555667142229245
9500,9500,5.080792673455887
9501,9501,4.414021336880579
9502,9502,6.087511267994366
9503,9503,4.96924932869881
9504,9504,6.483947858086189
9505,9505,4.511448218292577
9506,9506,4.6596686233323785
9507,9507,6.503785636465604
9508,9508,4.1743933024565685
9509,9509,6.944978645569996
9510,9510,4.712274805927423
9511,9511,4.847196792973476
9512,9512,6.285374915407366
9513,9513,5.127686917698845
9514,9514,6.695137815440876
9515,9515,4.450926368066329
9516,9516,4.424293149619515
9517,9517,6.4113246828750965
9518,9518,5.802247605853118
9519,9519,6.452624049290257
9520,9520,4.482853750582368
9521,9521,4.3676671982792294
9522,9522,6.578855221985095
9523,9523,4.858186348969841
9524,9524,6.562659727509047
9525,9525,4.970238179680099
9526,9526,4.870214507500713
9527,9527,5.765204828755008
9528,9528,5.251770972600498
9529,9529,6.797960386650179
9530,9530,4.686401318249008
9531,9531,4.665109586235686
9532,9532,6.628980546302168
9533,9533,4.5663762634218585
9534,9534,7.246732236373848
9535,9535,4.79551581224559
9536,9536,4.764001865125976
9537,9537,5.959014787236778
9538,9538,5.033385646420852
9539,9539,6.251466944144435
9540,9540,4.647712555006432
9541,9541,4.812921614093525
9542,9542,5.856346616424016
9543,9543,5.765273508778412
9544,9544,6.1025825297031435
9545,9545,4.518808936983664
9546,9546,5.058925881704338
9547,9547,6.695161603918052
9548,9548,4.616440600021379
9549,9549,6.519836509768435
9550,9550,4.799827058614874
9551,9551,4.723185638699719
9552,9552,6.233866072476867
9553,9553,5.247396652123838
9554,9554,6.5636731995390765
9555,9555,4.435852624546164
9556,9556,4.730981693416802
9557,9557,6.973978046343094
9558,9558,4.4803697624704
9559,9559,7.21634680768366
9560,9560,4.615432263631153
9561,9561,4.752870470555867
9562,9562,6.0853270464038225
9563,9563,5.33111177305971
9564,9564,6.3479747039945975
9565,9565,4.621071309720987
9566,9566,5.1114091774173795
9567,9567,5.938730728148329
9568,9568,5.557852363737519
9569,9569,6.406761655936998
9570,9570,4.937840255157033
9571,9571,4.641670028390875
9572,9572,6.512957807161015
9573,9573,4.936584415895018
9574,9574,7.091562631052488
9575,9575,4.402767576773776
9576,9576,4.699910242941774
9577,9577,6.119206412875171
9578,9578,4.846690449886518
9579,9579,6.8168401234068305
9580,9580,4.784936309155029
9581,9581,5.014623131017955
9582,9582,6.521686742451231
9583,9583,4.45160122235068
9584,9584,6.959793211371707
9585,9585,4.709898728627951
9586,9586,4.855834925172988
9587,9587,6.256346123728081
9588,9588,4.949190604408047
9589,9589,6.229000556755638
9590,9590,4.429001706408851
9591,9591,4.572365788691426
9592,9592,6.077852681234279
9593,9593,5.267176894749021
9594,9594,6.336731866340315
9595,9595,4.469964103192595
9596,9596,4.4123643837537765
9597,9597,6.680444891311135
9598,9598,4.57244678708859
9599,9599,6.80132022965191
9600,9600,4.789349687577449
9601,9601,4.733574950913058
9602,9602,5.979249615235048
9603,9603,5.209448775254448
9604,9604,6.7664977605627845
9605,9605,4.311890312778879
9606,9606,4.820472729050292
9607,9607,6.294784435796823
9608,9608,4.7200962316854
9609,9609,7.0334397336501375
9610,9610,4.628897169562768
9611,9611,4.6283091051112
9612,9612,6.109194964211855
9613,9613,5.138054372187368
9614,9614,6.229313636146752
9615,9615,4.414730425557515
9616,9616,4.890240150086502
9617,9617,6.090818086995399
9618,9618,5.520827206501467
9619,9619,6.261841033160056
9620,9620,4.564979171030718
9621,9621,4.588028439522526
9622,9622,6.4844892788951745
9623,9623,4.702786864905333
9624,9624,6.935839120522754
9625,9625,4.617161574226131
9626,9626,4.667882060687569
9627,9627,5.890290744727603
9628,9628,4.828106253370455
9629,9629,6.526011297384622
9630,9630,4.589346136993965
9631,9631,4.900256327990157
9632,9632,6.911013399105235
9633,9633,4.384829640676653
9634,9634,7.254102234725047
9635,9635,4.590362002451381
9636,9636,4.696492547281735
9637,9637,6.131199195138963
9638,9638,5.217483018941132
9639,9639,6.4851308847864155
9640,9640,4.505792421541864
9641,9641,5.057994577455661
9642,9642,6.239424734414602
9643,9643,5.676013165300331
9644,9644,6.230834010036755
9645,9645,4.460213054439431
9646,9646,4.586079800822715
9647,9647,6.73843384393941
9648,9648,4.718041953421137
9649,9649,6.5835478640617495
9650,9650,4.988667100000744
9651,9651,4.770512584187314
9652,9652,6.208164571791897
9653,9653,4.7189051314194135
9654,9654,6.294982296407955
9655,9655,4.580875284226989
9656,9656,4.604618835999274
9657,9657,6.567877811368424
9658,9658,4.269366286409088
9659,9659,7.210298731097712
9660,9660,4.9816941604909655
9661,9661,4.632646015366181
9662,9662,6.19207567374422
9663,9663,5.227161058641444
9664,9664,6.704604507423751
9665,9665,4.911567873234448
9666,9666,4.7949031104305515
9667,9667,6.411678787977586
9668,9668,5.388486232446961
9669,9669,6.5420560323955765
9670,9670,4.723835731101699
9671,9671,4.832033882395231
9672,9672,6.503412104056427
9673,9673,4.582034923089431
9674,9674,6.7089729179185
9675,9675,4.643438083367023
9676,9676,4.465379455649534
9677,9677,6.172627506049923
9678,9678,5.141716677102493
9679,9679,6.73444441613346
9680,9680,4.620333700987288
9681,9681,4.328551624932275
9682,9682,6.512710599582109
9683,9683,4.40420016116453
9684,9684,6.973609849141901
9685,9685,4.460710740749441
9686,9686,4.385129116584954
9687,9687,6.125106603992366
9688,9688,5.309387495283675
9689,9689,7.033920475674504
9690,9690,4.529149235998986
9691,9691,4.396693265525969
9692,9692,6.059914559027879
9693,9693,5.527865967837272
9694,9694,5.901758306849748
9695,9695,4.59816451339656
9696,9696,4.668518673087307
9697,9697,6.594665040150735
9698,9698,4.515724634999765
9699,9699,7.009797029115183
9700,9700,4.602397424448153
9701,9701,4.389165461828129
9702,9702,6.041560452219686
9703,9703,5.051312612035577
9704,9704,6.745748242181861
9705,9705,4.76315606768551
9706,9706,4.916327306497386
9707,9707,6.588153779179633
9708,9708,4.6335473129910305
9709,9709,7.376906577941635
9710,9710,4.383450329499189
9711,9711,4.637939545782024
9712,9712,6.573769290970729
9713,9713,5.230677591434481
9714,9714,6.786337137010673
9715,9715,4.932755339355667
9716,9716,4.7379008636375275
9717,9717,6.320101430398254
9718,9718,5.13686017833264
9719,9719,6.279700630128678
9720,9720,4.421604911206405
9721,9721,4.2109808861308915
9722,9722,6.7164266303299245
9723,9723,4.604360418408467
9724,9724,6.5235330323794845
9725,9725,4.6407587502998
9726,9726,4.513628656224627
9727,9727,6.041464328157355
9728,9728,5.119812476696942
9729,9729,6.200248747826685
9730,9730,4.809021298850022
9731,9731,4.638625747166021
9732,9732,6.451217643789501
9733,9733,4.662985243174244
9734,9734,7.057894810461731
9735,9735,4.5656655853436945
9736,9736,4.466880883947353
9737,9737,6.124057406170685
9738,9738,5.073610897551489
9739,9739,6.686428835521487
9740,9740,4.439571896258445
9741,9741,4.713918971426015
9742,9742,5.926913285084026
9743,9743,5.923674364763915
9744,9744,5.903748818726858
9745,9745,4.692659705707506
9746,9746,4.388237500332269
9747,9747,6.984897830119949
9748,9748,4.909341854361836
9749,9749,6.793553545537735
9750,9750,4.593939296602477
9751,9751,4.994198645796974
9752,9752,5.72929655788432
9753,9753,5.000702684065621
9754,9754,6.878518603458302
9755,9755,4.747201830953197
9756,9756,4.668611094483391
9757,9757,6.219405479404663
9758,9758,4.453478014380947
9759,9759,7.337287036914172
9760,9760,4.907804631796778
9761,9761,4.9350947200955755
9762,9762,6.292976634227517
9763,9763,5.365157259851101
9764,9764,6.543350454658897
9765,9765,4.626830378946592
9766,9766,4.471880447686754
9767,9767,6.205027877654647
9768,9768,5.579214812656147
9769,9769,6.410708990296872
9770,9770,4.299686960236384
9771,9771,4.865079990603964
9772,9772,6.345524318567965
9773,9773,4.416982085903497
9774,9774,7.2331473036092575
9775,9775,4.827993622823391
9776,9776,4.5617796162992645
9777,9777,5.904788646511948
9778,9778,5.278812638504279
9779,9779,6.796797780252366
9780,9780,4.9913600466162835
9781,9781,4.658735475587592
9782,9782,6.272592922618001
9783,9783,4.5689134277419905
9784,9784,7.234191347708747
9785,9785,4.983300798123097
9786,9786,4.351839529311403
9787,9787,5.994554095046688
9788,9788,5.378922540861039
9789,9789,6.4946324848296015
9790,9790,4.3746463459023985
9791,9791,4.7361013069646205
9792,9792,6.119722555385226
9793,9793,5.634751096396029
9794,9794,6.487425147602208
9795,9795,4.288844701842573
9796,9796,4.60793175418025
9797,9797,6.379576111120118
9798,9798,5.173837055875446
9799,9799,7.070759569312404
9800,9800,4.9677643666135225
9801,9801,4.6629943759647805
9802,9802,6.117736646793732
9803,9803,5.215787398352599
9804,9804,6.89030595181055
9805,9805,4.704625865857508
9806,9806,4.913501516520084
